record_id,initiative,category,region,department,owner,status,priority,start_date,due_date,year,quarter,month,budget_usd,actual_usd,progress_pct,risk_score,latitude,longitude
REC-0152,Customer Portal Upgrade 157,Operations,Central,IT,Jamie Kim,Not Started,High,2025-08-02,2026-03-16,2026,Q1,Mar,2878987,2048434,5,49,39.506821,-104.879267
REC-0153,Contract Renewal 577,Compliance,North,IT,Riley Patel,At Risk,Medium,2025-10-01,2026-02-17,2026,Q1,Feb,459093,518759,45,90,34.182208,-83.954025
REC-0154,Facility Modernization 754,Finance,North,Customer Success,Casey Nguyen,Completed,Low,2026-01-09,2026-05-22,2026,Q2,May,1896407,1858455,94,2,47.609081,-122.065468
REC-0155,Customer Portal Upgrade 641,Customer,East,Customer Success,Nina Torres,In Progress,Medium,2025-09-01,2025-11-29,2025,Q4,Nov,854247,411220,80,62,39.734783,-104.815532
REC-0156,Contract Renewal 946,Supply Chain,East,Customer Success,Sam Rivera,Not Started,High,2026-04-24,2026-08-19,2026,Q3,Aug,1592251,1901424,4,49,39.243639,-105.296683
REC-0157,Training Rollout 498,Operations,East,HR,Jamie Kim,Completed,Low,2026-05-11,2026-08-19,2026,Q3,Aug,176881,173999,99,7,40.992201,-73.844143
REC-0158,Process Standardization 909,Customer,North,Legal,Jamie Kim,Completed,Medium,2025-11-08,2026-04-17,2026,Q2,Apr,2702681,2400906,90,27,47.600371,-121.905138
REC-0159,Mobile Workflow 265,Supply Chain,West,Operations,Nina Torres,Completed,Medium,2025-09-26,2026-06-19,2026,Q2,Jun,3407430,2272029,100,1,33.565887,-118.789109
REC-0160,SLA Recovery Plan 711,Digital,South,Analytics,Nina Torres,At Risk,High,2026-08-25,2026-11-18,2026,Q4,Nov,2051722,2322969,58,82,41.886238,-87.231474
REC-0161,Vendor Performance 388,Operations,West,Operations,Owen Davis,Completed,Medium,2026-08-30,2026-11-22,2026,Q4,Nov,764873,359557,96,36,33.633409,-84.134806
REC-0162,Risk Control Review 783,Customer,Central,Analytics,Morgan Lee,In Progress,Low,2025-02-03,2025-02-24,2025,Q1,Feb,32715,21560,37,56,40.580431,-74.070207
REC-0163,Inventory Accuracy 898,Operations,West,IT,Jordan Smith,On Hold,Low,2026-05-17,2026-09-16,2026,Q3,Sep,2075195,1970298,51,59,47.855101,-121.856193
REC-0164,Facility Modernization 172,Compliance,South,Operations,Priya Shah,Completed,Medium,2026-05-27,2027-02-15,2027,Q1,Feb,2994544,3142882,93,26,33.731436,-83.841217
REC-0165,Risk Control Review 588,Customer,North,Customer Success,Jordan Smith,Completed,Medium,2026-12-07,2027-02-11,2027,Q1,Feb,1890384,1418753,93,18,34.586463,-118.313353
REC-0166,Process Standardization 118,Customer,West,Customer Success,Owen Davis,Completed,Medium,2026-09-09,2026-12-25,2026,Q4,Dec,1804968,1062736,98,2,41.449388,-87.554888
REC-0167,Customer Portal Upgrade 714,Digital,Central,IT,Nina Torres,Completed,Medium,2025-12-05,2026-07-18,2026,Q3,Jul,51468,23958,93,21,39.379495,-105.184165
REC-0168,Workforce Planning 622,Finance,East,Procurement,Riley Patel,On Hold,High,2026-03-27,2026-11-12,2026,Q4,Nov,842754,788203,12,69,33.816932,-84.561233
REC-0169,Revenue Leakage Review 158,Supply Chain,South,Analytics,Riley Patel,In Progress,Medium,2026-06-17,2026-11-14,2026,Q4,Nov,1265846,1141686,43,32,40.234783,-74.035324
REC-0170,Data Quality Program 430,Customer,Central,Operations,Avery Johnson,Not Started,Medium,2025-01-06,2025-08-10,2025,Q3,Aug,2705487,2352281,4,45,25.521345,-79.757517
REC-0171,Process Standardization 714,Finance,North,Legal,Morgan Lee,Not Started,Medium,2026-04-03,2026-08-19,2026,Q3,Aug,1037890,662973,12,48,34.325359,-118.738151
REC-0172,Vendor Performance 655,Infrastructure,East,Analytics,Jordan Smith,At Risk,Medium,2025-03-30,2025-09-10,2025,Q3,Sep,608771,739207,73,85,40.386143,-74.465317
REC-0173,Data Quality Program 243,Customer,South,Operations,Jamie Kim,Completed,Low,2025-01-19,2025-07-24,2025,Q3,Jul,28410,16873,100,1,26.066762,-80.462844
REC-0174,Workforce Planning 631,Workforce,North,IT,Alex Chen,On Hold,Low,2025-04-21,2025-10-04,2025,Q4,Oct,95786,77487,56,91,25.593982,-80.533905
REC-0175,Data Quality Program 611,Customer,Central,Legal,Alex Chen,At Risk,Low,2026-10-16,2027-03-16,2027,Q1,Mar,1263841,1057186,72,56,41.552415,-87.334144
REC-0176,Risk Control Review 722,Finance,North,IT,Jamie Kim,Pending Review,Medium,2026-05-21,2026-06-29,2026,Q2,Jun,2084583,2126301,90,43,42.006457,-87.755595
REC-0177,Workforce Planning 948,Supply Chain,South,Customer Success,Sam Rivera,Completed,Low,2025-10-02,2026-04-10,2026,Q2,Apr,3298767,1888067,100,7,40.661389,-74.248812
REC-0178,Contract Renewal 737,Operations,West,Facilities,Jordan Smith,Completed,Medium,2025-11-30,2026-06-27,2026,Q2,Jun,2507944,2401067,95,11,29.690367,-95.129378
REC-0179,Mobile Workflow 118,Infrastructure,South,Procurement,Jordan Smith,Not Started,Medium,2026-05-23,2026-11-13,2026,Q4,Nov,1261198,1254178,5,63,29.341495,-95.33995
REC-0180,Asset Lifecycle Review 408,Infrastructure,West,Operations,Taylor Brooks,At Risk,Low,2025-06-12,2025-09-30,2025,Q3,Sep,3316060,2679098,28,88,41.871046,-87.197899
REC-0181,Contract Renewal 158,Customer,East,Finance,Jamie Kim,In Progress,Medium,2026-09-18,2027-04-11,2027,Q2,Apr,1136991,1004175,30,36,29.629035,-94.901016
REC-0182,Inventory Accuracy 282,Compliance,West,Analytics,Taylor Brooks,In Progress,Medium,2025-12-26,2026-06-21,2026,Q2,Jun,637556,524002,46,47,33.872823,-83.955948
REC-0183,Operational Cost Reduction 148,Digital,South,HR,Casey Nguyen,Not Started,Medium,2025-08-08,2026-03-05,2026,Q1,Mar,53384,42775,4,32,33.864445,-118.208846
REC-0184,Service Response Improvement 863,Infrastructure,North,Analytics,Sam Rivera,Completed,Low,2026-09-12,2027-04-29,2027,Q2,Apr,3442135,3296256,92,1,39.861958,-104.814703
REC-0185,Service Response Improvement 160,Supply Chain,West,IT,Riley Patel,Not Started,Medium,2025-01-17,2025-04-16,2025,Q2,Apr,2410923,1401504,5,64,25.932451,-80.726634
REC-0186,Service Response Improvement 338,Digital,West,Analytics,Avery Johnson,Not Started,Low,2025-10-05,2026-03-25,2026,Q1,Mar,2448931,1295014,4,45,41.501354,-87.706944
REC-0187,Service Response Improvement 377,Customer,Central,Procurement,Jamie Kim,Completed,Medium,2025-06-09,2025-08-19,2025,Q3,Aug,302445,297449,92,22,33.589891,-83.967184
REC-0188,Mobile Workflow 851,Digital,South,Analytics,Nina Torres,In Progress,Medium,2026-12-21,2027-08-11,2027,Q3,Aug,3053431,2939050,21,44,33.804636,-117.90218
REC-0189,Mobile Workflow 745,Customer,South,Analytics,Priya Shah,In Progress,Medium,2026-02-06,2026-05-20,2026,Q2,May,334958,268983,53,56,34.196766,-84.18764
REC-0190,Training Rollout 830,Supply Chain,West,Customer Success,Jamie Kim,In Progress,High,2025-03-25,2025-08-08,2025,Q3,Aug,3210510,2441287,22,89,33.50352,-117.740249
REC-0191,Data Quality Program 229,Infrastructure,West,Facilities,Avery Johnson,Completed,Low,2026-10-24,2027-05-09,2027,Q2,May,2932227,2648263,98,7,41.897349,-87.976127
REC-0192,Operational Cost Reduction 629,Finance,West,IT,Avery Johnson,Not Started,Medium,2025-12-02,2026-04-08,2026,Q2,Apr,65665,65894,8,39,41.980485,-87.243477
REC-0193,Service Response Improvement 385,Customer,East,Operations,Priya Shah,Completed,Low,2025-01-03,2025-05-27,2025,Q2,May,480083,271451,98,22,33.398808,-84.184772
REC-0194,Facility Modernization 673,Digital,Central,Analytics,Nina Torres,In Progress,Low,2026-09-12,2026-12-17,2026,Q4,Dec,3254133,2969014,56,22,40.753363,-73.775894
REC-0195,Contract Renewal 941,Compliance,South,Finance,Priya Shah,In Progress,Medium,2025-08-07,2025-11-18,2025,Q4,Nov,2986876,2331372,66,57,40.853694,-73.75531
REC-0196,Risk Control Review 581,Supply Chain,South,Customer Success,Riley Patel,At Risk,Medium,2025-06-09,2025-10-16,2025,Q4,Oct,2513847,2480128,58,79,40.267745,-104.461995
REC-0197,Mobile Workflow 325,Compliance,South,Customer Success,Sam Rivera,Completed,High,2026-10-19,2027-02-13,2027,Q1,Feb,1053212,656667,100,38,33.982355,-84.056181
REC-0198,Procurement Cycle Reduction 239,Infrastructure,Central,Customer Success,Jordan Smith,Completed,Medium,2025-04-13,2025-07-11,2025,Q3,Jul,1808552,1484352,92,15,34.049524,-84.923823
REC-0199,Inventory Accuracy 950,Supply Chain,West,Operations,Nina Torres,In Progress,Medium,2026-03-04,2026-05-16,2026,Q2,May,1733950,1028572,80,42,34.586097,-117.897632
REC-0200,Executive Reporting 158,Operations,North,Operations,Alex Chen,Pending Review,Medium,2025-02-13,2025-07-26,2025,Q3,Jul,2516212,1599333,95,54,30.043754,-94.923845
REC-0201,Customer Portal Upgrade 725,Customer,Central,Analytics,Jordan Smith,Not Started,High,2026-07-29,2027-03-09,2027,Q1,Mar,1527786,888762,6,55,34.238976,-84.057868
REC-0202,Operational Cost Reduction 544,Digital,East,IT,Jordan Smith,Completed,Critical,2026-02-23,2026-09-10,2026,Q3,Sep,2359349,1435821,98,32,40.176728,-105.521299
REC-0203,Risk Control Review 305,Workforce,West,Operations,Avery Johnson,Pending Review,Medium,2025-08-05,2025-12-23,2025,Q4,Dec,612209,519915,67,57,39.860482,-104.966391
REC-0204,Facility Modernization 897,Workforce,South,Legal,Riley Patel,At Risk,Critical,2025-09-09,2026-05-14,2026,Q2,May,2974258,4067920,56,100,39.400578,-104.823811
REC-0205,Data Quality Program 118,Customer,South,HR,Morgan Lee,Completed,Medium,2025-01-13,2025-05-28,2025,Q2,May,2771638,1993191,94,15,34.12294,-84.437879
REC-0206,Data Quality Program 927,Supply Chain,West,Customer Success,Sam Rivera,In Progress,High,2026-03-28,2026-09-15,2026,Q3,Sep,695804,478470,24,61,34.067024,-84.564378
REC-0207,Inventory Accuracy 822,Operations,West,Finance,Jamie Kim,In Progress,Medium,2026-05-07,2026-12-05,2026,Q4,Dec,2645160,2256587,73,68,41.024897,-74.504562
REC-0208,Workforce Planning 740,Customer,South,Procurement,Nina Torres,On Hold,High,2025-12-01,2026-05-09,2026,Q2,May,1395816,876505,47,100,47.26224,-122.046194
REC-0209,Revenue Leakage Review 924,Customer,North,Operations,Riley Patel,In Progress,Medium,2025-11-05,2025-12-31,2025,Q4,Dec,2645235,2514671,45,62,47.411157,-122.251087
REC-0210,Facility Modernization 736,Operations,Central,Facilities,Priya Shah,Completed,High,2026-10-27,2027-05-05,2027,Q2,May,3193669,2959576,96,23,34.501817,-118.030282
REC-0211,Operational Cost Reduction 704,Operations,West,Legal,Taylor Brooks,In Progress,Medium,2026-10-04,2027-04-11,2027,Q2,Apr,2678223,1777839,60,56,33.836607,-118.253262
REC-0212,Executive Reporting 421,Infrastructure,West,HR,Casey Nguyen,Pending Review,Low,2026-12-09,2027-02-13,2027,Q1,Feb,3376223,1973829,93,31,41.522009,-87.359964
REC-0213,Revenue Leakage Review 590,Digital,North,Operations,Riley Patel,Completed,High,2025-08-24,2026-03-29,2026,Q1,Mar,2462708,1447124,90,42,39.459775,-104.528014
REC-0214,Data Quality Program 248,Workforce,Central,Legal,Sam Rivera,At Risk,Critical,2025-03-29,2025-07-12,2025,Q3,Jul,344214,264545,48,100,42.204225,-88.054877
REC-0215,Revenue Leakage Review 607,Infrastructure,North,Legal,Riley Patel,Completed,Medium,2026-08-07,2027-02-23,2027,Q1,Feb,1287561,1106945,93,35,41.914228,-88.134616
REC-0216,Process Standardization 783,Infrastructure,Central,Analytics,Morgan Lee,Not Started,High,2025-10-01,2026-03-03,2026,Q1,Mar,2309778,1599018,3,67,34.178462,-117.764562
REC-0217,Asset Lifecycle Review 246,Compliance,East,Customer Success,Avery Johnson,In Progress,Low,2025-05-14,2026-01-02,2026,Q1,Jan,3070693,2483932,77,44,47.976493,-122.160441
REC-0218,Revenue Leakage Review 906,Operations,South,Facilities,Taylor Brooks,At Risk,Low,2025-01-16,2025-07-22,2025,Q3,Jul,3265826,3129494,26,69,39.481901,-105.024099
REC-0219,Service Response Improvement 734,Workforce,East,Operations,Taylor Brooks,Completed,Medium,2026-02-08,2026-09-06,2026,Q3,Sep,1790502,1318488,91,1,25.781749,-79.669637
REC-0220,Risk Control Review 654,Supply Chain,East,Operations,Jamie Kim,In Progress,Medium,2025-09-21,2026-02-16,2026,Q1,Feb,2596318,2025489,62,71,33.891705,-84.18263
REC-0221,Compliance Readiness 161,Digital,North,Procurement,Nina Torres,Completed,High,2025-04-18,2025-08-08,2025,Q3,Aug,1996542,2114396,91,15,33.718781,-84.177214
REC-0222,Revenue Leakage Review 972,Digital,East,Finance,Alex Chen,Completed,Critical,2026-08-13,2027-02-25,2027,Q1,Feb,2950725,1778167,97,29,30.026163,-95.474923
REC-0223,Training Rollout 155,Digital,North,Customer Success,Riley Patel,Not Started,Medium,2025-05-07,2025-07-07,2025,Q3,Jul,575706,604124,2,45,33.683099,-118.761831
REC-0224,Revenue Leakage Review 653,Customer,West,Procurement,Nina Torres,In Progress,High,2025-01-12,2025-07-04,2025,Q3,Jul,1729157,1924686,39,56,34.061438,-84.314477
REC-0225,Facility Modernization 687,Digital,West,Operations,Owen Davis,At Risk,Low,2025-06-23,2026-01-20,2026,Q1,Jan,691320,463101,54,74,34.542879,-118.333424
REC-0226,Inventory Accuracy 719,Digital,West,Customer Success,Jamie Kim,At Risk,Medium,2025-10-06,2026-04-03,2026,Q2,Apr,2046339,2568789,71,61,33.338198,-84.415465
REC-0227,Procurement Cycle Reduction 712,Operations,West,IT,Priya Shah,Completed,Medium,2025-12-25,2026-09-11,2026,Q3,Sep,1998853,1616570,95,16,41.755045,-87.687876
REC-0228,Workforce Planning 142,Customer,North,IT,Morgan Lee,Pending Review,Medium,2026-07-28,2026-08-11,2026,Q3,Aug,2075594,1645768,72,21,42.100831,-87.522657
REC-0229,SLA Recovery Plan 741,Finance,North,Operations,Owen Davis,Completed,Medium,2026-11-16,2027-05-03,2027,Q2,May,2723114,1956941,93,1,33.758655,-118.273653
REC-0230,Facility Modernization 687,Infrastructure,Central,Procurement,Riley Patel,In Progress,High,2025-09-07,2025-11-02,2025,Q4,Nov,451661,472292,26,62,39.92551,-105.083713
REC-0231,Workforce Planning 648,Compliance,West,Finance,Taylor Brooks,In Progress,High,2025-08-10,2026-01-02,2026,Q1,Jan,2806962,2239416,73,64,41.131719,-74.058933
REC-0232,Revenue Leakage Review 176,Compliance,East,Facilities,Riley Patel,In Progress,High,2026-06-21,2026-08-25,2026,Q3,Aug,2161141,1407867,65,67,41.881874,-88.056215
REC-0233,Asset Lifecycle Review 168,Finance,West,Procurement,Sam Rivera,On Hold,Low,2025-05-06,2026-02-16,2026,Q1,Feb,582513,442499,70,79,34.58265,-118.08188
REC-0234,Operational Cost Reduction 326,Customer,South,IT,Nina Torres,On Hold,Medium,2026-06-16,2027-02-15,2027,Q1,Feb,769514,725050,48,98,48.032768,-122.238377
REC-0235,Contract Renewal 444,Workforce,Central,Operations,Jordan Smith,On Hold,Critical,2025-05-13,2025-08-05,2025,Q3,Aug,155398,150909,15,82,39.670684,-105.359366
REC-0236,Service Response Improvement 145,Workforce,East,Finance,Nina Torres,On Hold,Medium,2025-11-29,2026-04-26,2026,Q2,Apr,2533387,1378368,61,64,34.172258,-118.678185
REC-0237,Procurement Cycle Reduction 827,Operations,North,Finance,Alex Chen,At Risk,Medium,2026-03-27,2026-10-01,2026,Q4,Oct,2281784,1900021,72,76,25.36633,-80.090592
REC-0238,Facility Modernization 671,Workforce,East,Customer Success,Sam Rivera,In Progress,Medium,2025-10-07,2026-05-28,2026,Q2,May,1536500,1260783,45,51,29.237228,-95.875958
REC-0239,Process Standardization 863,Digital,South,Operations,Casey Nguyen,In Progress,Low,2025-12-30,2026-03-10,2026,Q1,Mar,983124,497585,72,42,34.06137,-84.762835
REC-0240,Executive Reporting 174,Operations,Central,Customer Success,Morgan Lee,Completed,Medium,2025-08-01,2026-04-10,2026,Q2,Apr,2741295,2147130,93,1,42.273867,-88.05743
REC-0241,Process Standardization 921,Supply Chain,North,Procurement,Priya Shah,At Risk,High,2025-01-18,2025-08-19,2025,Q3,Aug,3377158,4250059,19,93,41.726988,-87.974732
REC-0242,Customer Portal Upgrade 832,Workforce,North,Analytics,Sam Rivera,In Progress,Medium,2026-10-02,2027-04-04,2027,Q2,Apr,3085283,1400424,32,34,40.713238,-73.869481
REC-0243,Contract Renewal 161,Digital,North,Customer Success,Nina Torres,Pending Review,High,2025-05-23,2025-07-10,2025,Q3,Jul,2433879,2064114,78,56,40.808582,-73.870481
REC-0244,Operational Cost Reduction 777,Finance,West,Customer Success,Owen Davis,Completed,Medium,2025-01-06,2025-05-16,2025,Q2,May,3145265,2759128,91,13,40.65022,-74.483647
REC-0245,Data Quality Program 209,Digital,Central,IT,Riley Patel,In Progress,Medium,2025-07-15,2026-04-02,2026,Q2,Apr,2963744,1516396,29,59,30.079239,-95.2998
REC-0246,Workforce Planning 349,Customer,North,Procurement,Morgan Lee,Completed,Medium,2026-10-20,2026-12-27,2026,Q4,Dec,651181,603684,94,2,40.084466,-104.536548
REC-0247,Vendor Performance 577,Operations,North,IT,Riley Patel,Not Started,Low,2026-11-08,2027-02-25,2027,Q1,Feb,1180015,601187,0,30,25.590811,-80.326896
REC-0248,Training Rollout 402,Operations,South,Operations,Avery Johnson,Pending Review,Low,2025-02-02,2025-03-11,2025,Q1,Mar,2981422,2441299,72,28,29.896544,-94.923668
REC-0249,Asset Lifecycle Review 380,Customer,South,Finance,Morgan Lee,At Risk,Medium,2025-01-17,2025-06-29,2025,Q2,Jun,956700,881908,71,100,26.2351,-79.912916
REC-0250,Facility Modernization 366,Operations,Central,HR,Riley Patel,In Progress,Low,2026-07-22,2026-12-06,2026,Q4,Dec,2159096,1739925,73,45,29.803406,-95.810008
REC-0251,Executive Reporting 424,Supply Chain,West,Finance,Jamie Kim,Not Started,Low,2025-01-13,2025-09-14,2025,Q3,Sep,2544273,1292094,5,45,29.730204,-95.141577
REC-0252,Procurement Cycle Reduction 300,Finance,North,Procurement,Riley Patel,Completed,High,2025-10-14,2026-07-17,2026,Q3,Jul,422303,253760,94,40,39.884331,-104.898717
REC-0253,Contract Renewal 278,Supply Chain,Central,Operations,Casey Nguyen,In Progress,Medium,2026-08-23,2027-03-11,2027,Q1,Mar,2675643,2208281,54,48,41.912267,-87.52099
REC-0254,Risk Control Review 826,Customer,North,Analytics,Alex Chen,Not Started,High,2026-11-20,2027-03-05,2027,Q1,Mar,3351153,2954443,12,52,33.667946,-84.395092
REC-0255,Operational Cost Reduction 472,Digital,North,IT,Taylor Brooks,In Progress,Critical,2025-08-30,2025-12-24,2025,Q4,Dec,2176471,1465989,70,91,47.912412,-121.789641
REC-0256,Risk Control Review 334,Infrastructure,Central,IT,Alex Chen,In Progress,Medium,2026-03-08,2026-08-11,2026,Q3,Aug,2109165,1706216,41,36,29.249601,-95.775944
REC-0257,Service Response Improvement 803,Infrastructure,East,HR,Morgan Lee,In Progress,High,2025-11-15,2026-01-07,2026,Q1,Jan,976861,849164,31,75,40.002755,-104.68816
REC-0258,Customer Portal Upgrade 495,Workforce,Central,Finance,Priya Shah,In Progress,Medium,2026-08-22,2027-05-22,2027,Q2,May,2633290,1524790,46,41,39.726627,-105.041172
REC-0259,Contract Renewal 493,Workforce,Central,Operations,Nina Torres,In Progress,Low,2025-08-17,2026-05-04,2026,Q2,May,1448875,1514703,72,59,26.294766,-79.743409
REC-0260,Executive Reporting 268,Finance,West,IT,Avery Johnson,Completed,High,2026-04-06,2026-06-14,2026,Q2,Jun,740576,555130,90,14,29.948447,-95.0743
REC-0261,Vendor Performance 763,Compliance,North,Operations,Morgan Lee,In Progress,Medium,2026-01-31,2026-06-12,2026,Q2,Jun,3310928,2943247,30,70,47.307815,-122.008955
REC-0262,Contract Renewal 933,Operations,Central,Finance,Owen Davis,Completed,High,2025-01-21,2025-04-28,2025,Q2,Apr,640785,459335,93,36,41.976824,-87.639364
REC-0263,Procurement Cycle Reduction 988,Finance,North,Operations,Taylor Brooks,Completed,High,2026-10-02,2026-12-17,2026,Q4,Dec,778000,613667,91,34,34.449686,-117.853062
REC-0264,Procurement Cycle Reduction 650,Customer,East,Operations,Priya Shah,In Progress,Medium,2026-02-21,2026-04-24,2026,Q2,Apr,2285432,2075300,37,62,39.747631,-104.909553
REC-0265,SLA Recovery Plan 517,Workforce,East,Operations,Jamie Kim,In Progress,Low,2025-11-26,2026-06-05,2026,Q2,Jun,2385393,2407519,22,47,40.884115,-73.867125
REC-0266,Invoice Automation 509,Digital,Central,Facilities,Morgan Lee,Not Started,Medium,2025-10-23,2026-06-21,2026,Q2,Jun,3448472,2735510,0,60,34.351626,-118.74861
REC-0267,Service Response Improvement 320,Compliance,East,Legal,Morgan Lee,Pending Review,Medium,2025-06-01,2025-08-18,2025,Q3,Aug,894424,664503,79,31,25.430397,-80.718753
REC-0268,SLA Recovery Plan 922,Supply Chain,West,Operations,Avery Johnson,On Hold,Low,2026-11-05,2027-04-16,2027,Q2,Apr,2732818,2382762,33,64,29.650448,-94.898087
REC-0269,Process Standardization 635,Workforce,South,Facilities,Taylor Brooks,In Progress,Low,2025-07-27,2025-09-15,2025,Q3,Sep,2075680,2060869,64,55,47.439915,-122.498004
REC-0270,Customer Portal Upgrade 206,Workforce,South,IT,Sam Rivera,Completed,Low,2026-07-09,2026-10-19,2026,Q4,Oct,811853,616402,90,5,40.206778,-73.799514
